ticker,entry,price_changes_1,price_changes_3,price_changes_5,price_changes_10,price_changes_20,indicator_changes_1,indicator_changes_3,indicator_changes_5,indicator_changes_10,indicator_changes_20,percentage_of_high_indicator_3,percentage_of_high_indicator_5,percentage_of_high_indicator_10,percentage_of_high_indicator_20,day_1,day_2,day_3,day_4,day_5,close_1,close_2,close_3,close_4,the_high,the_low,the_entry,date,result
ANGI,115,-2.222,-0.532,-9.443,-5.136,13.076,2.59,4.016,16.117,23.962,18.898,3.576,3.576,7.821,7.821,-1.518,1.881,2.59,2.944,10.22,0.9852941176470588,0.9739304812834224,0.9899732620320856,0.9592245989304812,1.031,0.938,14.96,2020-07-22,1.0113636363636365
ANSS,21,-6.464,-14.289,-14.137,-19.614,-21.941,8.567,19.666,18.688,25.972,22.918,1.708,1.708,2.616,2.616,-6.441,4.84,5.463,6.259,8.567,1.0294488045395207,0.9789137555974448,0.9185325273520416,1.0584929170665394,1.059,0.9,222.42,2020-03-09,0.9275245245486284
ANSS,30,-3.814,-9.04,-9.481,-10.379,-25.8,8.785,17.157,19.242,24.065,45.815,3.642,3.726,3.726,3.726,-15.197,2.012,6.36,8.785,17.282,0.9756932667648881,1.0202711841446066,0.9957768575200281,1.0834310859573673,1.096,0.959,213.11,2020-03-20,1.047440291780753
ANSS,39,2.319,-7.911,-6.38,-2.437,-12.853,-2.498,9.775,5.644,8.881,30.42,0.699,3.044,3.591,3.674,-7.386,-2.498,0.066,3.255,12.207,1.0098538119911176,1.1218079200592155,1.1101961509992597,1.1297649888971133,1.166,0.986,216.16,2020-04-02,1.1007124352331608
ANSS,51,-4.979,-1.703,-0.448,4.512,21.882,6.461,5.177,8.912,4.388,-11.281,3.294,3.294,3.294,3.294,-1.567,0.283,1.474,2.26,6.461,1.038827289586868,1.0221757487274592,1.0237935524602453,1.0359862683975851,1.053,1.004,253.43,2020-04-21,1.0151521130095094
ANSS,69,0.741,-2.183,-3.343,-0.583,-3.666,2.238,4.5,5.258,4.271,2.623,3.157,3.157,3.157,3.157,-1.14,0.03,1.897,2.232,2.238,1.0362820714623011,1.032937195025972,1.0716787344561622,1.0478514087832518,1.081,1.01,254.12,2020-05-15,1.0618998898158352
ANSS,117,-2.203,-4.026,-2.547,-2.641,2.144,1.798,5.928,5.569,5.964,-2.985,2.217,2.217,2.217,2.217,-1.626,1.267,1.671,1.798,2.459,1.0226955188277391,1.0153007326631454,1.0429374680524792,1.0552393934230706,1.065,1.005,293.45,2020-07-24,1.0584085874936104
ANTM,23,-1.548,-0.159,-5.021,5.039,0.615,1.261,-0.047,6.024,-1.848,-0.355,0.529,1.902,2.277,2.277,-5.515,1.163,1.261,4.208,4.908,0.9107306345516084,0.9599084790190371,0.795615531693447,0.8441897017766188,0.99,0.663,281.631,2020-03-11,0.7356433910874862
ANTM,29,-3.06,-10.367,-21.697,-30.057,-31.652,0.433,4.078,21.85,35.303,38.16,2.395,5.376,5.376,5.376,-15.48,-1.722,0.434,19.125,19.494,0.9539932762255692,0.8682533761325001,0.9799342817527394,1.0802131094607685,1.189,0.852,200.84,2020-03-19,1.1734714049649566
ANTM,51,-5.152,-8.174,-0.893,10.657,43.153,6.332,11.033,9.743,2.105,-34.006,4.712,4.712,4.712,4.712,-4.201,0.839,2.911,3.862,6.332,1.052718022673557,1.0487922124744622,1.0572046629010938,1.0812402355486121,1.109,1.021,249.63,2020-04-21,1.0809598205343909
ANTM,88,0.378,-8.736,-7.795,-9.922,-2.829,-1.123,6.534,5.377,4.611,-7.394,-0.401,2.159,2.159,2.159,-1.815,-1.123,0.096,0.658,7.561,0.9879118810016945,1.0066654114102804,0.9999623423084165,1.000828469214837,1.029,0.945,265.55,2020-06-12,1.003351534550932
AON,21,-16.661,-20.6,-19.125,-19.893,-22.253,17.637,26.634,23.881,17.497,21.228,3.352,3.352,3.352,3.352,-2.97,0.218,3.815,5.182,17.637,1.0232506355057152,1.0343170101301402,0.9693158643564252,0.9930694975080807,1.062,0.864,178.92,2020-03-09,0.9533870085890813
AON,27,-3.793,-5.374,-10.362,-23.517,-30.243,-1.85,1.72,11.246,31.534,30.403,2.284,3.105,3.655,3.655,-3.785,-1.851,1.489,7.356,8.037,0.9500335328880319,0.9206020429538955,0.9127414095974631,0.8861738598190461,1.021,0.877,164.11,2020-03-17,1.011029172822266
AON,40,-2.052,-6.562,-6.777,2.944,-28.176,3.836,9.965,10.903,-15.002,35.002,4.107,4.107,6.243,6.243,-4.655,0.815,3.837,5.313,5.594,1.1215304798962387,1.1422827496757457,1.216472114137484,1.2453955901426719,1.256,1.03,154.2,2020-04-03,1.2096627756160832
AON,51,-3.806,-3.992,-7.836,3.409,22.97,3.627,6.054,9.124,-3.328,-35.884,2.318,2.318,2.318,3.541,-2.757,-1.561,3.627,4.632,5.184,1.0149020046411497,0.9760393658959376,0.9811837727514189,0.9663097268431794,1.02,0.959,178.835,2020-04-21,0.9638493583470797
AON,99,-1.126,0.224,-0.445,2.08,-4.156,2.038,4.173,5.179,0.847,-5.038,3.817,3.817,3.817,3.817,-0.175,0.306,1.181,1.83,2.037,1.0240515085404138,1.0169211940616187,1.0187303783323578,1.0253285797903475,1.037,0.991,187.93,2020-06-29,1.0240515085404138
AOS,23,-5.358,-6.489,-1.602,0.783,-9.304,4.656,10.311,7.667,-0.188,12.552,2.533,2.533,2.533,2.533,-1.504,-1.14,-0.808,4.656,6.463,0.969689400301277,1.0408316919559193,0.9514028377832403,0.980210492558473,1.041,0.871,39.92,2020-03-11,0.9626754025021816
AOS,38,-5.766,-3.048,-3.572,-7.286,-12.176,8.484,5.339,8.895,4.286,12.697,1.894,2.829,2.829,2.837,-4.573,0.398,1.428,3.157,8.484,1.008139208532136,1.0064552343530733,1.0718495649733368,1.1131069323603704,1.148,0.987,35.63,2020-04-01,1.1285433623351109
AOS,51,-3.916,-2.71,-4.648,1.519,8.874,4.935,6.106,6.8,5.009,4.099,1.509,1.509,2.938,2.938,-1.759,-0.147,0.841,2.93,4.935,1.0005158627805002,1.0224400309517667,1.0420428166107814,1.097498065514573,1.136,0.978,38.77,2020-04-21,1.1186484395150889
AOS,69,0.323,-3.899,-9.757,-2.976,-1.607,-2.154,2.453,6.682,-5.314,-8.585,1.091,1.091,1.091,1.447,-2.154,0.318,1.787,2.441,4.289,1.0754576942107867,1.0380999505195447,1.0508411677387433,1.0549233052944087,1.083,1.032,40.42,2020-05-15,1.0442850074220682
AOS,122,-0.66,-7.868,-6.216,-4.75,1.733,2.093,6.008,5.005,8.374,3.739,1.556,1.556,1.905,1.905,-2.501,-1.085,0.082,2.093,6.416,1.0049864949096197,0.9962601288177851,0.9977145231664243,1.0091419073343029,1.021,0.985,48.13,2020-07-31,1.0159983378350301
APA,24,-5.61,-17.082,-68.032,-68.951,-72.691,55.062,97.839,316.139,334.357,358.927,31.23,31.23,33.712,33.712,-42.631,21.452,55.062,85.408,196.848,1.037581772174994,0.7013641514365228,0.5734343145575392,0.581148670110678,1.104,0.489,7.778,2020-03-12,0.6351492202908966
APA,30,-2.429,8.072,-40.273,-76.704,-83.022,23.503,-0.767,357.299,629.51,691.579,28.423,28.423,50.394,54.398,-44.071,19.801,23.503,146.434,211.631,0.8921161903719854,1.1576762914891594,1.2178422565358098,1.1970953890936662,1.384,0.892,4.82,2020-03-20,1.0082987469768574
APA,36,-15.432,-29.983,-4.419,-24.656,-83.895,150.27,276.608,52.942,283.462,802.44,8.224,22.895,33.333,59.1,-184.024,-39.642,2.359,123.979,150.27,1.0120924043091695,0.980535247952414,1.1386860943963517,1.3114354805120374,1.46,0.939,4.11,2020-03-30,1.4245741629680855
APA,48,-5.675,-10.633,-1.449,85.608,65.487,30.518,60.416,10.332,-433.426,-278.559,3.556,4.973,6.243,18.316,-37.221,-12.863,12.011,17.887,30.518,1.1352941176470588,1.1330213903743314,1.1450534759358288,1.2580213903743316,1.467,0.991,7.48,2020-04-16,1.4024064171122994
APA,62,-1.529,2.748,-11.391,23.167,77.625,1.564,-7.459,39.397,-86.509,-242.687,10.5,11.726,11.726,11.726,-13.319,1.078,1.564,4.296,45.779,1.0241587575496116,1.0733390854184641,1.0379637618636754,1.0172562553925797,1.082,0.906,11.59,2020-05-06,0.9257981018119069
APA,68,-3.448,-13.882,-12.721,-20.795,38.503,18.436,58.666,45.383,76.722,-135.025,4.884,4.884,11.747,13.118,-18.491,5.207,5.446,18.435,34.785,1.024131274131274,1.1486486486486487,1.0961389961389962,1.1534749034749034,1.192,0.976,10.36,2020-05-14,1.1626447876447876
APA,78,-9.099,-15.173,-10.419,4.151,-17.508,37.77,55.861,37.693,-21.37,55.352,3.865,3.865,4.69,11.279,-15.929,-2.239,-0.065,18.156,37.77,1.0871177015755331,1.133456904541242,1.1612604263206674,1.205746061167748,1.538,0.968,10.79,2020-05-29,1.490268767377201
APA,88,7.662,-16.697,-14.366,27.618,32.915,-19.92,46.128,30.1,-82.955,-104.325,2.389,4.495,9.056,9.056,-28.276,-19.92,12.248,20.794,45.254,1.0225127087872186,1.058097312999274,1.0087145969498912,1.033042846768337,1.129,0.945,13.77,2020-06-12,1.0156136528685549
APA,96,-7.431,-6.471,-5.832,-11.83,3.975,20.837,16.057,13.67,25.33,-27.033,-0.229,3.93,3.93,9.534,-5.942,-2.978,0.59,1.163,20.836,1.0451070336391437,1.0129969418960245,1.019113149847095,1.0321100917431192,1.068,0.969,13.08,2020-06-24,0.9938837920489296
APA,102,2.0,-0.525,-2.999,-6.784,1.922,-6.761,0.993,5.983,15.008,-28.953,0.249,5.204,5.204,5.204,-6.761,-3.419,-1.825,6.815,11.173,1.0203619909502262,0.9630467571644042,0.9856711915535445,0.9110105580693816,1.035,0.889,13.26,2020-07-02,0.9585218702865762
APA,108,-1.416,-4.132,-7.391,-5.434,-9.005,0.43,9.356,19.739,12.033,11.221,4.653,4.653,4.653,5.507,-11.046,-5.625,0.43,16.009,19.972,1.0782122905027933,1.102952913008779,1.1069433359936154,1.0602553870710296,1.139,0.985,12.53,2020-07-13,1.085395051875499
APA,119,-2.703,-7.436,-10.604,-1.406,-0.075,4.158,12.093,18.885,-5.631,-7.064,-0.578,4.865,6.914,6.914,1.717,2.143,4.158,5.075,5.792,1.027027027027027,1.2027027027027026,1.1524024024024024,1.1801801801801801,1.247,0.995,13.32,2020-07-28,1.1936936936936937
APAM,23,-11.214,-14.743,-23.906,-28.765,-41.093,18.512,26.844,44.667,54.185,63.477,5.713,5.713,5.718,5.718,-2.018,8.226,9.597,10.35,18.512,0.90583975059582,1.0086012011201981,0.8148483420400185,0.9126301361772658,1.009,0.801,22.09,2020-03-11,0.9031236136321288
APAM,30,-9.537,-3.075,-12.298,-24.585,-42.698,10.967,5.448,19.752,50.195,83.735,8.828,8.828,8.828,8.828,-24.145,-16.012,10.493,10.967,38.449,0.9242578618095723,0.9866939500153642,1.0230296230556075,1.1386898135874277,1.153,0.905,19.54,2020-03-20,1.1182190050004939
APAM,38,-8.617,-10.206,-1.851,-1.654,-32.415,14.055,22.658,19.642,9.901,82.963,5.27,9.934,9.934,9.934,-9.135,3.545,5.058,6.12,14.054,0.9984709480122324,0.9984709480122324,1.0611620795107033,1.0509683995922527,1.134,0.938,19.62,2020-04-01,1.0948012232415902
APAM,68,0.481,-9.446,-6.125,-7.878,23.487,-0.765,11.389,5.518,10.363,-25.961,0.251,0.453,1.283,7.737,-3.115,-2.757,-0.765,4.659,7.495,0.9870991522300038,1.030962034647991,1.002211573903428,1.0191669738297089,1.041,0.978,27.13,2020-05-14,1.0224843346848507
APAM,87,-7.601,-11.094,-6.977,-1.999,7.148,9.682,13.276,5.843,1.252,-5.59,0.857,0.857,1.314,3.875,-7.115,-1.757,-0.319,5.352,9.682,1.034911856204632,1.070515036294504,1.0964396819910127,1.1240926374006224,1.14,1.001,28.93,2020-06-11,1.1330798479087454
APAM,98,-7.502,-7.697,-6.145,2.538,5.862,9.188,10.806,11.49,-0.82,-8.555,1.466,1.515,1.515,1.515,-1.47,0.235,0.449,3.088,9.188,1.0231270358306188,1.0586319218241043,1.0276872964169381,1.0387622149837135,1.072,1.007,30.7,2020-06-26,1.065798045602606
APAM,117,-2.5,-3.454,-2.187,2.852,1.055,3.489,6.509,7.118,2.875,4.762,0.918,1.559,1.694,1.741,-1.36,1.13,1.89,1.969,3.489,1.0241502683363148,1.0083482409063804,1.0569469290399525,1.0667859272510436,1.098,0.995,33.54,2020-07-24,1.080799045915325
APD,21,-10.575,-13.479,-11.094,-16.473,-17.894,13.047,21.087,20.626,23.189,25.688,4.272,4.272,4.272,4.272,-2.618,2.035,2.157,6.005,13.047,1.0458201776014506,1.0131611615274703,0.9149890923642086,1.006629298809718,1.046,0.816,205.15,2020-03-09,0.8792591286833259
APD,29,-5.233,5.91,1.774,-18.38,-25.2,12.042,1.134,5.351,29.225,37.684,5.141,5.141,5.141,5.141,-14.751,-14.106,3.843,12.042,18.322,0.9899497579751816,0.9247278573629051,1.0170121446514724,1.0037688507433353,1.071,0.91,191.04,2020-03-19,1.0533396293944797
APD,48,0.906,-6.294,-5.412,23.682,16.608,-1.758,5.346,5.791,-25.205,-23.412,0.776,0.776,0.776,4.579,-1.758,0.181,0.264,1.754,5.35,1.0088909686476368,1.0134853447909133,1.010805292040669,1.0130599395924618,1.033,0.975,235.07,2020-06-12,1.001956863912877
APH,26,-14.219,-18.921,-20.012,-28.0,-34.323,14.682,18.822,23.287,41.485,50.908,3.277,3.277,3.277,3.277,-8.264,-6.953,11.418,12.403,14.683,1.043599172252533,1.0008779105973353,1.0058522536182695,1.0266276479217962,1.07,0.922,68.35,2020-03-16,1.0074616261538551
APH,39,-1.037,-9.481,-13.009,-0.015,-26.426,0.012,8.637,12.541,-14.493,15.28,0.551,0.551,2.12,3.259,-2.357,0.012,2.225,6.26,6.401,0.9950538260110563,1.0933954029677044,1.100523712540006,1.1594413732906605,1.209,0.983,68.74,2020-04-02,1.1913005528076812
APH,51,-5.424,-4.91,-6.743,2.302,11.661,6.697,11.333,12.72,0.88,-16.837,4.597,4.597,4.597,4.597,-3.56,-0.5,1.888,6.696,8.196,1.0600858369098713,1.0927298738457536,1.121212121212121,1.1378592794901807,1.178,1.005,76.89,2020-04-21,1.1487839771101573
APH,62,-0.209,0.678,-6.597,5.607,13.787,0.085,-2.498,6.53,-8.257,-9.699,0.784,0.784,0.896,4.107,-3.046,0.085,0.463,4.513,4.515,1.0132434944237918,1.0405436802973977,1.0119656133828996,0.9786245353159851,1.041,0.935,86.08,2020-05-06,0.9505111524163569
APH,68,1.809,-4.374,-4.494,-5.886,3.018,-1.597,5.063,5.199,4.675,-0.233,0.758,0.758,0.81,4.244,-3.464,-1.597,3.219,3.441,3.599,0.9887154861944778,1.0615846338535415,1.0697478991596638,1.0921968787515006,1.105,0.977,83.3,2020-05-14,1.0823529411764705
APH,88,0.508,-6.625,-11.158,-1.697,14.034,-0.849,4.088,9.07,0.18,-10.889,0.38,0.38,1.699,1.907,-0.85,-0.083,2.479,2.503,5.02,1.016106958627224,1.0382145488998844,1.03663543530898,1.0312664490999053,1.062,0.967,94.99,2020-06-12,1.0216864933150858
APLE,24,-20.758,-26.859,-33.386,-36.426,-45.395,22.899,37.202,47.621,52.714,63.37,3.074,3.074,3.589,3.589,-2.12,-1.535,12.54,15.837,22.899,1.0944976069732304,0.8421052931778631,0.7583732551381206,0.5789474104490084,1.094,0.536,8.36,2020-03-12,0.6447368526122522
APLE,30,-0.557,-15.457,-41.421,-58.242,-64.48,11.678,46.557,112.517,148.295,161.454,10.299,10.299,10.299,10.299,-33.689,11.678,23.594,42.366,68.568,1.194029838796129,1.4552238799331183,1.7276119399665595,1.7854476597838136,1.91,0.935,5.36,2020-03-20,1.6902985436450555
APLE,38,-8.888,-7.781,-9.773,72.624,-36.026,17.918,24.584,35.977,-78.541,91.412,13.381,13.381,13.381,13.381,-0.245,2.501,4.165,11.639,17.918,1.1693597289396056,1.1274686434607046,1.144225077652265,1.0831837816687238,1.216,1.051,8.355,2020-04-01,1.090365110607964
APLE,44,-1.098,-5.753,-7.779,-5.852,7.775,4.291,13.859,17.787,25.507,31.307,2.22,2.22,12.408,12.408,-2.079,-0.176,4.291,6.007,9.744,1.0077691453940067,0.995560488346282,0.9733629300776915,1.0310765815760266,1.046,0.963,9.01,2020-07-09,1.0088790233074363
APLE,51,-2.7,-6.889,-3.567,-9.519,35.156,6.516,14.16,6.931,21.005,-25.215,1.202,1.202,2.312,12.925,-11.359,3.664,3.98,4.13,6.516,1.0404624277456647,1.0404624277456647,1.0404624277456647,1.0202312138728322,1.047,0.995,8.65,2020-07-20,1.0
APLS,26,-20.998,-25.845,-34.719,-44.97,-51.837,52.115,57.813,72.508,99.272,120.103,7.406,7.406,9.358,9.358,-9.254,-1.483,14.952,16.178,52.115,0.886836818359079,0.9863760403365739,1.133019640541549,1.2053505359144256,1.283,0.835,20.185,2020-03-16,1.18702005045379
APLS,38,-6.591,-5.452,-12.676,24.561,-34.942,3.128,-1.901,7.751,-57.936,41.403,3.411,3.694,3.694,6.028,-10.454,3.128,4.333,5.318,5.426,1.055241935483871,1.0153225806451613,1.0931451612903225,1.022983870967742,1.144,0.982,24.8,2020-04-01,1.1169354838709677
APLS,58,-4.112,-10.915,-3.219,8.825,38.226,7.636,11.316,6.657,-6.33,-42.104,2.882,4.513,4.513,4.513,-4.518,-0.141,1.138,2.542,7.636,0.9337806301050174,0.9932905484247373,1.0303383897316218,1.042882147024504,1.08,0.89,34.28,2020-04-30,0.91073512252042
APLS,66,-5.375,-0.192,-11.778,-14.654,1.565,4.257,-0.724,8.686,13.722,-11.706,2.015,2.015,4.987,4.987,-3.261,-3.129,-1.72,4.257,12.539,0.9573170731707317,0.9740051347881901,0.996790757381258,1.0513478818998716,1.092,0.923,31.16,2020-05-12,0.9765725288831836
APLS,82,-3.353,-5.939,-6.05,1.911,-10.517,3.114,4.894,5.673,-5.439,-0.76,1.779,1.779,1.779,3.31,-1.919,-1.57,2.35,3.114,3.699,0.9821819318537044,1.002500781494217,1.013129102844639,0.9878086902156925,1.037,0.943,31.99,2020-06-04,0.9524851516098781
APLS,98,-4.335,-7.491,-6.013,-3.131,-11.134,1.441,2.84,5.376,-7.389,-4.444,3.722,3.722,3.722,3.722,-1.872,-1.283,1.442,3.27,3.819,1.0259913362212596,1.0873042319226924,1.0653115628123957,1.096634455181606,1.116,0.993,30.01,2020-06-26,1.0259913362212596
APLS,115,-1.018,-2.889,-5.105,-0.472,-2.589,4.264,7.335,7.825,10.553,2.899,3.247,5.354,5.354,6.342,-1.195,0.178,0.313,4.264,4.265,0.9283227848101265,0.885759493670886,0.9006329113924051,0.8781645569620252,1.005,0.854,31.6,2020-07-22,0.8594936708860759
APLS,121,2.541,-2.143,-5.062,-16.766,-12.887,-2.892,1.798,7.72,24.126,19.681,2.208,2.208,3.684,6.075,-2.892,0.219,1.243,3.447,5.703,0.9303411131059246,0.9956912028725314,0.9917414721723519,0.9770197486535008,1.013,0.915,27.85,2020-07-30,0.9730700179533214
APO,21,-15.765,-20.573,-21.47,-24.11,-28.035,16.736,18.912,20.928,27.712,27.939,0.417,1.924,1.924,1.924,-2.335,0.023,1.993,4.51,16.736,1.0393077191724849,0.9950131421859298,0.8806101590904437,1.0557348641060265,1.079,0.828,34.09,2020-03-09,0.9137576849252542
APO,27,0.161,3.931,-11.939,-27.103,-31.654,1.4,5.566,22.435,35.727,44.27,7.096,7.096,7.096,7.096,-17.103,1.4,1.439,15.429,21.27,0.9615384380257819,0.9580127775238045,0.8615384135725949,0.7621794905496382,1.034,0.624,31.2,2020-03-17,0.8809294852005033
APO,38,-10.463,-15.539,-13.664,-0.167,-30.219,7.121,16.637,7.479,-5.294,31.517,3.309,3.309,5.329,7.392,-12.202,3.044,3.084,6.432,7.122,1.034390651085142,1.0657762938230384,1.1996661101836394,1.1692821368948247,1.296,0.978,29.95,2020-04-01,1.24440734557596
APO,47,-6.408,-13.122,-2.827,1.734,9.071,7.494,17.773,12.831,-19.05,-30.358,3.523,3.523,3.523,4.69,-3.182,-1.76,0.698,7.494,9.581,1.0672935645019102,1.1396414928004701,1.095797825448134,1.0448133999412283,1.149,0.991,34.03,2020-04-15,1.0611225389362327
APO,62,1.958,5.15,-3.072,15.342,18.932,-3.717,-6.343,6.037,-20.527,-13.775,9.224,9.224,9.224,9.224,-4.636,-3.717,0.823,2.01,11.557,1.0324129651860745,1.0545018007202882,1.0823529411764705,1.0607442977190877,1.094,0.973,41.65,2020-05-06,0.9983193277310924
APPF,21,-9.657,-11.231,-13.599,-17.085,-22.135,6.093,4.583,9.771,13.329,3.76,2.614,2.614,2.614,2.614,-5.883,1.642,3.546,4.373,6.093,1.006100364879095,0.9206005962312583,0.8071327783841037,0.9435945381126735,1.031,0.76,106.55,2020-03-09,0.794462685137224
APPF,27,29.817,27.779,2.509,-8.627,-22.069,-19.307,-15.53,17.077,25.293,32.193,13.625,13.625,13.625,13.625,-19.307,-15.045,8.33,18.822,24.277,0.7755027909184864,0.8375648505481514,0.8005187210721393,0.8203658388078121,0.951,0.757,109.89,2020-03-17,0.9378469208391127
APPF,42,1.729,3.02,-16.216,-9.81,-13.293,-0.735,-4.527,10.747,-10.744,0.588,3.265,3.265,3.265,16.108,-2.219,-1.573,-0.736,1.583,13.692,1.0849919311457772,1.058848843464228,1.019365250134481,1.0887573964497042,1.15,0.983,92.95,2020-04-07,1.1161915008068855
APPF,52,1.293,-5.235,-2.631,8.682,-1.979,-0.06,9.085,6.075,3.459,-7.285,2.247,2.247,4.557,4.557,-3.828,-0.06,0.817,2.748,6.397,1.0265294001187883,1.0408829934666404,1.0214808948723024,0.9975252425262324,1.097,0.981,101.02,2020-04-22,1.0868144921797664
APPF,62,5.659,9.295,7.314,16.63,26.756,-1.627,5.023,7.078,-0.394,3.065,6.46,6.46,6.46,6.46,-1.627,-1.237,0.976,3.291,5.675,1.0532167713461213,1.0639959259887966,1.0784247156679683,1.023595314887116,1.097,0.981,117.82,2020-05-06,1.0080631471736547
APPF,68,-0.867,-7.335,-5.117,7.28,16.309,2.728,10.293,10.232,15.562,12.111,1.915,2.746,6.464,6.464,-0.069,-0.066,0.005,2.729,7.634,1.0546118566332598,1.1271445558009174,1.094445388143367,1.1346186512655003,1.167,0.988,117.74,2020-05-14,1.156191608629183
APPF,85,0.439,-5.151,-3.477,4.123,27.814,-0.449,8.85,6.842,-1.026,-12.183,2.46,2.46,2.46,2.866,-3.108,-0.449,0.642,1.1,8.657,0.9924261083743842,0.9258004926108374,0.9456280788177339,0.9703817733990148,1.015,0.91,162.4,2020-06-09,0.9745073891625615
APPF,111,-2.233,-2.397,-9.508,-12.976,-7.382,0.331,1.976,5.42,-4.547,-17.325,1.283,1.283,1.286,1.286,0.33,0.647,0.675,0.999,2.769,1.0181069958847735,1.0510973936899861,1.0099794238683126,1.0060356652949245,1.056,0.958,145.8,2020-07-16,0.9664951989026062
APPN,23,-6.196,-12.378,-20.511,-14.255,-25.671,8.869,17.067,25.854,25.717,47.962,4.461,4.461,11.128,11.128,-4.285,2.332,6.455,8.868,12.484,0.8720930627622486,0.883226184566425,0.7978723765697169,0.8916378661099712,0.949,0.721,40.42,2020-03-11,0.7664522747563671
APPN,38,-10.48,-19.615,-17.695,1.194,-38.348,11.246,14.73,10.068,-41.147,17.04,-3.161,1.018,7.254,7.254,-9.638,-0.631,4.115,4.976,11.246,1.1215311004784687,1.1298245614035087,1.1695374800637959,1.1757575757575758,1.307,1.061,31.35,2020-04-03,1.2733652312599681
APTV,21,-9.675,-17.018,-16.139,-17.937,-20.932,13.367,23.538,23.828,18.997,24.592,2.852,2.852,2.852,2.852,-0.672,0.962,4.857,5.314,13.367,1.056894021511349,0.9761973969037948,0.8628446944316829,0.9638606994394004,1.065,0.741,68.9,2020-03-09,0.7413643062383533
APTV,27,-5.462,-18.772,-33.686,-40.072,-45.15,12.329,26.869,50.819,66.057,67.964,3.276,3.276,4.069,4.069,-14.937,9.065,12.329,14.885,29.477,0.6887553880919197,0.8401325103677766,0.9351832468673903,0.9631393133102677,1.079,0.605,48.29,2020-03-17,1.0248498807245539
APTV,38,-6.63,-10.472,-9.323,38.034,-44.707,15.047,21.548,21.053,-62.178,71.862,3.749,3.749,9.575,9.575,-10.332,2.315,4.187,9.836,15.047,0.9930298409932478,0.9429318231322152,1.0875626225223263,1.165541276410368,1.315,0.937,45.91,2020-04-01,1.3110433456763233
APTV,50,-6.81,-2.234,-2.04,37.514,31.82,10.733,8.243,9.778,-38.474,-23.526,2.668,2.668,6.928,7.385,-8.088,-5.121,5.598,6.656,10.733,0.9801780614816059,1.0169662355115068,1.0211657987569291,1.0539223920712246,1.107,0.942,59.53,2020-04-20,1.099613640181421
APTV,61,2.417,-5.631,-1.529,12.579,31.564,-2.793,10.728,7.151,-20.149,-27.733,2.089,2.089,4.538,6.278,-7.364,-2.793,3.788,4.218,9.302,0.9922362612269753,0.9929974120870757,1.0366874714568426,1.0147663266859492,1.046,0.981,65.69,2020-05-05,0.9809712284974882
APTV,69,1.512,-0.481,-5.83,-2.538,0.391,-1.404,2.087,5.385,-6.273,-9.025,1.182,1.182,2.139,4.648,-5.429,-1.405,-0.749,4.047,8.921,1.094807422423203,1.0907531576485265,1.118353344768439,1.1152346795571495,1.16,1.051,64.13,2020-05-15,1.1210042101980353
APTV,87,-11.415,-16.629,-12.837,-0.924,20.122,8.628,10.721,5.918,-5.292,-36.383,0.684,0.684,1.027,2.049,-10.93,-3.632,-1.171,8.629,13.022,1.0372858122001372,1.0356408498971899,1.0441398217957505,1.0424948594928032,1.089,0.984,72.95,2020-06-11,1.0498971898560658
AQN,21,-9.587,-10.295,-4.548,-9.97,-4.303,9.886,10.942,5.139,14.79,11.735,0.852,1.087,1.51,1.51,-3.978,-1.825,0.056,1.0,9.886,0.9731543873308012,0.9147651317715518,0.7926174981192133,0.8771812100296843,1.022,0.742,14.9,2020-03-09,0.7805369404155793
AQN,27,7.481,5.843,-13.793,-21.924,-24.242,-7.263,-9.993,10.978,19.926,27.979,1.656,1.656,1.656,1.8,-14.844,-7.263,6.796,12.114,14.175,0.9383999633789063,0.9576000213623046,0.9008000183105469,0.7663999938964845,1.003,0.762,12.5,2020-03-17,0.8440000152587891
AQN,39,0.558,-0.237,-2.325,5.347,-23.899,1.667,5.15,5.413,-11.359,11.96,2.633,3.489,3.489,3.489,-2.745,-0.142,0.405,1.666,6.229,1.000793021411578,1.083267248215702,1.0681998413957179,1.085646312450436,1.142,0.983,12.61,2020-04-02,1.112609040444092
AQN,62,-0.945,1.946,-5.613,-1.269,1.114,1.158,-0.295,7.705,4.871,-0.093,0.734,2.394,2.394,2.518,-1.88,0.426,1.158,1.783,6.217,1.0036710719530104,1.0,1.0154185022026432,0.9882525697503672,1.028,0.959,13.62,2020-05-06,0.9684287812041116
AQN,87,-5.857,-8.0,-7.554,-5.256,1.137,4.561,6.026,6.525,3.684,2.024,1.409,1.409,1.409,1.942,-0.172,0.616,0.672,0.848,4.561,1.035232383808096,1.0592203898050976,1.0494752623688155,1.0397301349325336,1.088,1.011,13.34,2020-06-11,1.0389805097451275
AQN,98,-2.91,-5.373,-5.444,-8.182,-9.429,3.014,5.841,5.261,4.801,4.745,1.128,1.128,1.995,1.995,-1.329,0.098,0.75,2.729,3.014,1.0110410094637226,1.0197160883280758,1.0299684542586751,1.029179810725552,1.047,0.989,12.68,2020-06-26,1.0417981072555207
AQUA,23,-1.105,-7.061,-20.656,-19.911,-24.313,5.055,17.045,33.893,39.925,52.482,4.162,4.162,5.017,6.291,-16.238,5.054,6.835,10.014,28.228,0.8664804781797714,0.8877095353048642,0.7189944223370776,0.7636871713752783,0.931,0.52,17.9,2020-03-11,0.5430167862666633
