days,Multiplication,change 1,change 2,change 3,Count Diff,Top,Classification,ID
5,7.83743748,0.996749456,1.080042035,0.862022812,4,0.720896432,1,1441
4,10,1.016326531,,0.946655574,10,1,1,1442
5,10,0.992943771,1.025533508,0.992167102,13,1,1,1442
1,7.043255104,0.985718749,1.018238027,1.229910681,1,0.344129623,0,1443
7,9.143224024,0.979557641,0.961785504,1.029402306,2,0.284690895,1,1443
1,7.408884921,0.972905526,0.951515152,1.074536256,19,0.402289574,1,1443
3,8.280137801,1.013856132,1.001766784,1.016607355,10,0.779324345,1,1444
3,8.508577039,0.96024735,0.974340782,0.868256443,6,0.745888011,1,1445
4,9.273582856,1.001321711,1.084021568,1.010081744,2,0.34526965,1,1445
1,10,1.001346499,0.992393736,0.949367089,5,1,1,1446
3,8.141437031,0.98830735,0.982733813,0.906628242,2,0.72418157,1,1447
3,7.221759876,1.004549591,0.993732401,0.968982519,1,1.046959119,0,1447
1,7.137926459,1.029175431,1.023204575,1.386836288,2,0.520531475,1,1448
4,7.836752944,0.995168451,0.862263265,1.049234651,1,0.428834298,0,1448
3,8.066151729,0.94432096,1.109921221,1.012203115,2,0.402322762,1,1448
1,9.083116767,0.979342005,1.004562738,0.895414329,2,0.498556175,1,1449
3,7.429937978,0.948765432,0.995115995,0.823491656,1,0.393712193,0,1449
6,7.687115128,0.983205038,1.061953353,1.078928313,2,1.068996724,1,1449
7,9.633795866,1.00508044,0.988926174,0.924,6,0.867311258,1,1450
15,9.445134516,0.895663961,0.558431364,1.107902743,1,0.515759809,0,1451
3,8.252288281,1.067586207,1.101796407,1.099850986,2,0.417606573,1,1451
1,7.672704486,0.994904459,0.988549618,0.940813824,2,0.635675064,1,1451
1,7.515368084,0.924242424,1.001402525,0.966339411,2,0.695534815,1,1451
5,8.181148087,1.07223796,1.065217391,1.161977186,5,0.330255581,1,1451
3,7.659102539,0.991053678,1.039813857,0.784864865,4,0.437618679,1,1451
5,8.888612089,1.042887029,1.033769063,0.846555324,1,0.745853966,0,1452
3,7.404066684,1.025183753,0.930962926,1.083019833,1,0.519383136,0,1453
3,7.909503601,0.97701005,1.008838056,0.97258107,11,0.304846452,1,1453
15,8.217805185,0.859813041,0.47242798,1.111065616,2,0.497348946,1,1454
8,8.256329276,0.995052226,1.187801932,0.874697337,2,0.45039947,1,1454
1,7.162419913,0.996018377,0.984355025,0.901391036,5,0.641035781,1,1455
1,8.58477515,1.003184713,1.01754386,1.051282051,2,0.81619875,1,1456
1,7.348255208,0.999608457,0.99854674,0.991748527,31,0.381937569,1,1457
10,8.735249995,1.001911315,1.021475986,1.004222649,32,0.988801112,1,1458
2,8.699106232,0.985952377,0.9426953,1.020129876,2,0.405006008,1,1459
2,8.494494516,0.923426326,0.969620222,1.107341257,2,0.368768198,1,1459
1,8.968654675,0.972332016,0.957727578,0.800839329,2,0.901680534,1,1459
1,9.295277223,0.991172762,1.040843215,1.103726083,4,0.436664061,1,1460
1,7.86242202,0.993057017,0.975484547,0.90363772,2,0.536906144,1,1461
1,7.77938593,1.009495549,0.99112426,0.791420118,1,0.375831962,0,1462
5,7.922850934,0.963645418,0.884298411,0.702965554,2,0.67610791,1,1463
2,7.935279862,0.992361553,1.020846906,0.970830121,14,0.707037117,1,1464
8,8.304783811,0.999408284,0.884778013,0.848272138,19,0.896384596,1,1464
2,8.48465864,0.99243267,0.850602875,0.922849254,1,0.376568911,0,1465
1,7.057996646,1.020928712,0.971824183,0.876965473,4,1.001782524,1,1465
4,7.806310275,1.022398775,1.120222222,0.846412678,1,0.348454041,0,1465
10,8.787710581,0.963984088,0.986706853,0.936841942,6,0.671871114,1,1466
1,7.828471089,0.979648992,0.95618689,0.772404215,4,0.425646483,1,1467
1,7.083893892,1.05608138,0.965755112,0.926347948,5,0.889068157,1,1467
1,8.571983267,0.952816386,1.002717591,0.795818765,2,0.724955528,1,1467
3,7.703035158,,1.031992125,1.141325854,2,0.416532441,1,1468
4,8.801223932,0.988755296,0.868197892,1.136697802,1,0.507525331,0,1468
3,7.219675421,0.980654493,1.013440358,1.029867675,8,0.496230316,1,1469
8,8.578697896,1.038062246,0.54631831,1.190192469,1,0.423022908,0,1470
6,7.636710603,1.034822602,0.964116452,1.057063326,7,0.523239147,1,1470
1,8.535909615,0.97795107,0.995717349,0.931496144,1,0.289413582,0,1471
10,8.076202025,0.951904461,0.816671215,0.963923075,1,0.80254936,0,1471
2,9.5593196,0.991876209,0.9410893,1.016092826,1,0.281564029,0,1471
5,9.125765733,1.024552788,0.974438687,0.919928826,5,0.478152744,1,1471
2,7.16094963,0.995169082,1.045614597,0.813545943,3,0.420270998,1,1471
3,7.470755609,1.004285714,1.084931507,0.93019039,7,0.521665118,1,1471
1,7.413176645,1.010741944,0.985894581,1.066396351,5,0.561014439,1,1472
2,7.463047984,1.055274169,1.00199778,1.067564584,3,0.731057572,1,1472
1,9.661369639,0.939240494,0.993490043,0.80932924,1,0.406156777,0,1473
1,7.761516061,0.921938097,1.012578571,1.12275452,1,0.70386319,0,1473
10,7.736114269,1.006652807,1.071201814,0.707613265,5,0.748674545,1,1473
9,9.161891953,0.974979149,1.034908472,0.952822581,9,0.510003072,1,1473
2,7.670829229,1.01,1.004137931,0.86279314,5,0.493238638,1,1473
11,9.97597375,1.001198235,0.925196858,0.834352441,2,0.825537895,1,1474
1,7.035950724,0.99212148,0.983798938,0.946735484,1,0.681341589,0,1474
1,7.014380482,1.010881435,1.003912784,0.757352901,3,0.561010025,1,1474
1,8.425125828,0.987179487,1.003623188,0.933193044,3,0.428744795,1,1474
2,8.56406601,0.99766173,1.004516889,0.868546465,6,0.432770294,1,1474
3,8.447478572,0.996515679,0.921875,0.974472362,3,0.798784198,1,1474
5,8.404556569,1.01096391,1.073558648,0.911849021,1,0.32974596,0,1475
1,7.794781937,0.998129093,0.99133574,0.999053478,8,0.537141268,1,1475
1,7.001047426,1.024644825,1.006526674,1.041149944,11,1.019001511,1,1476
1,7.497632839,1.002754361,1.011008403,0.880433848,12,0.345423596,1,1477
9,8.312841479,0.988668555,0.942160786,0.843808598,2,0.294217668,1,1478
1,8.254845794,1.013605442,0.945745993,0.942656876,11,0.718897246,1,1478
13,9.6570195,1.005415162,0.923076923,0.997957854,17,0.763045067,1,1479
11,8.38566588,0.986675764,1.010997963,0.984725635,4,0.716304742,1,1479
4,8.429810705,0.99,0.962048193,1.008333333,5,1.023585963,1,1480
2,10,0.991631799,1.030277544,1.050847458,1,0.900312807,0,1480
10,7.851150967,0.992063492,1.002008032,1.014198783,22,1.099450602,1,1480
10,8.198219831,0.89188023,0.772184178,1.17433372,1,0.883035516,0,1481
2,7.742663317,1.027474747,0.986370014,0.816247582,3,0.299030125,1,1481
1,7.467613337,0.991666667,1.028166721,0.882589062,2,0.449571222,1,1481
6,8.954905593,0.990929535,1.012420023,0.976994434,29,0.954485079,1,1482
6,9.254552743,1,1.00942029,0.959501333,21,0.37187437,1,1482
17,8.487474324,1.062345169,1.105395477,0.93666815,2,0.664196719,1,1483
1,7.27981444,0.991361993,0.980116959,1.028196982,6,0.897715835,1,1483
7,8.177937591,1.007452259,1.173913005,1.235890082,3,0.445515593,1,1484
3,7.388932663,0.986469345,1.036525612,0.825705068,4,0.631725421,1,1484
1,7.133161881,1.025854109,0.969111969,0.910903691,8,0.374186317,1,1484
12,9.453901683,0.989539749,0.961617829,1.054200542,7,0.769006883,1,1484
9,8.200288741,0.999218445,0.875729488,0.858208955,7,0.572188622,1,1484
1,7.531697056,0.976272811,1.015196534,1.090455321,1,0.513619423,0,1485
2,7.544987449,0.989964201,0.877905086,1.12151938,1,0.525221617,0,1485
8,8.048741078,1.024292353,1.087419056,1.073563218,4,0.496415959,1,1485
2,7.236130075,1.011540302,1.026333924,1.01319897,3,0.726287269,1,1486
5,7.868053769,0.999069401,1.111978061,0.603022412,3,0.591040581,1,1486
6,8.182965406,1.017433382,1.048642942,0.86066803,2,0.868880789,1,1486
1,7.962969014,1.004298439,0.985533826,0.977481791,2,0.595275276,1,1487
2,8.317335746,1.053435115,1.024193548,1.043478302,1,0.403371425,0,1488
12,8.874213551,0.978417266,1.098484848,0.984962406,2,0.484521465,1,1488
1,7.025308962,0.931818182,0.970588235,0.955882353,14,0.594408217,1,1488
1,7.639695516,1.024564538,0.98133814,1.00042517,19,1.093833142,1,1489
3,8.376876489,0.958996635,0.973732992,1.027496595,1,0.437759372,0,1490
1,8.213844525,0.991130464,1.032637807,1.250895385,2,1.020672911,1,1490
3,8.274616556,1.033359193,0.998637072,0.980173244,3,0.316253677,1,1490
1,7.433170381,1,0.989501312,0.944735311,8,0.906902517,1,1491
1,7.052928283,1.025640953,1.022267233,1.230923713,2,0.437830865,1,1492
1,7.953438476,0.965863439,0.98322725,1.109615422,9,0.415906859,1,1492
15,9.479647167,1.010813352,1.193265993,0.971060253,6,0.255768398,1,1493
3,7.228240049,1.012776471,1.107398999,1.097054947,1,0.276569837,0,1494
7,8.276171418,1.043832491,1.150371249,0.865154313,3,0.324167569,1,1494
7,7.713173725,1.034372802,0.953904414,0.842187765,4,0.512126556,1,1494
1,7.692345456,1.00220895,0.970823341,0.857841119,1,0.285958342,0,1495
1,7.741889201,0.970599465,1.06197521,0.9702041,3,0.349145308,1,1495
9,8.565588432,1.004332596,0.998808214,0.979746152,4,0.662979723,1,1496
7,8.215518351,0.995692308,1.01308416,0.823773138,4,0.342780565,1,1497
3,7.651051549,1.014475271,0.960801144,0.910081585,27,0.842121344,1,1498
17,8.395365815,0.98536202,1.119774011,0.949093037,24,0.803867546,1,1498
11,9.333507846,1.028445055,0.850873062,1.043454603,2,0.36421948,1,1499
1,7.80487506,1.003461919,1.003636364,1.006349206,5,0.440852099,1,1499
3,7.259241537,0.983590254,0.957598857,0.923039454,4,0.376609798,1,1499
3,8.853110049,0.990869565,0.933139535,0.967692308,7,0.359712138,1,1500
1,7.29609604,1.037149533,0.991769547,1.06155633,13,0.555445383,1,1500
1,7.497229783,0.959356744,0.97071371,1.175115185,2,0.66832153,1,1501
1,7.39055464,1.000973258,0.917423263,1.262102809,1,0.563379206,0,1501
5,7.929245849,1.050612245,1.109739326,0.772957058,2,0.362696751,1,1501
5,8.615446971,0.976380368,0.861734553,0.819161328,4,0.253948635,1,1501
3,7.10747698,0.981395349,0.927461156,0.946836076,2,0.348533385,1,1502
1,7.071939818,0.991194717,1.013818707,0.993029216,2,0.782018542,1,1502
1,7.361296356,0.998424039,0.968232891,1.026549566,12,0.794494726,1,1502
3,8.708926812,1.026101123,0.951675456,1.020671877,1,0.496269245,0,1503
1,8.062346027,1.080810235,1.040871935,0.933854908,1,0.531282409,0,1503
5,8.56421738,1.023558586,0.926024955,0.902827925,2,0.534719239,1,1504
4,9.031110391,1.027256364,0.88059372,1.204476309,1,0.348308889,0,1505
2,9.718689016,0.999357579,0.968486791,0.974652308,2,0.216045791,1,1506
9,8.501380817,1.012692051,1.169103146,1.057466744,10,0.836387775,1,1506
1,7.919264042,0.992038217,1.011534764,0.858103809,29,0.450875313,1,1506
1,8.44828397,0.935319129,1.006872845,0.931950155,2,0.318794225,1,1507
1,7.832168526,1.068836045,0.992207792,0.915817694,2,0.243052234,1,1507
8,8.588715209,0.96313912,1.125661376,0.928385417,3,0.479104781,1,1507
13,9.121611569,0.975609756,0.655737705,1.003902466,1,0.774357009,0,1508
10,9.130125788,1,0.859019139,1.670194162,1,1.019417344,0,1508
9,8.033150667,1.017892644,0.888888889,0.962573386,17,1.123444484,1,1508
1,7.0374355,0.928974269,1.008306822,0.918454175,1,0.362149103,0,1509
4,7.308596948,1.017048004,1.002017485,0.933392937,3,0.775501453,1,1510
3,8.900789686,1.007825371,0.985440932,0.96299447,8,0.290200269,1,1510
1,7.150674362,1.001915709,1.000192308,1.009950249,17,0.880326765,1,1510
13,9.319525289,0.974065755,1.034358322,0.943701467,4,0.494256612,1,1511
4,7.072877445,0.986842105,0.978149533,1.007467779,1,0.397749108,0,1511
3,7.813516005,1.005526871,1.062,0.921419325,9,0.378053175,1,1512
13,8.496204792,1.009180328,1.022222222,0.95363812,13,0.622222457,1,1513
10,8.300344234,0.986573263,1.044242424,0.956859094,1,0.95521602,0,1513
2,7.929465591,1.003167421,0.991502683,0.89596137,19,0.422076556,1,1514
10,8.860319443,0.991201256,0.906616576,0.894373149,22,1.040930911,1,1514
3,8.829628878,0.987179487,0.961011591,0.870054077,19,0.737395539,1,1515
11,9.119958913,0.980700863,1.027316551,0.979806139,9,0.703479412,1,1515
6,8.350945,1.074121398,0.887931043,1.098622642,3,0.286029846,1,1516
1,8.879104212,0.876583273,1.011846283,1.176351746,1,0.270122713,0,1517
4,8.021321161,0.999436937,1.061180186,1.039732494,5,0.852772265,1,1517
2,8.377022582,1.021838014,1.075195359,1.114965295,2,0.433803482,1,1518
2,7.993867291,0.982987558,1.077433627,0.896705263,2,0.488004176,1,1518
15,8.74923264,1.018452381,1.063756281,0.840273462,7,0.493518877,1,1518
8,8.718619168,1.002695418,1.092632719,0.985961135,4,0.279952098,1,1519
6,8.577092682,0.988368298,0.920283022,1.117543038,2,0.651195084,1,1520
1,7.461570642,0.990525817,1.002182045,0.963611025,8,0.580692986,1,1520
9,10,1,1.004072682,0.913375796,10,0.969127241,1,1521
11,9.59521268,0.985362015,0.977494692,0.899508082,1,0.733027425,0,1521
4,8.37082714,1.015876931,0.886973596,1.046279897,1,0.408617451,0,1522
1,7.003091664,1.008536859,1.068079607,1.418080964,5,0.363043306,1,1522
4,7.832295358,1.014867678,0.975177541,0.979721879,8,0.415443833,1,1522
4,8.651028877,1.006231219,0.948398189,1.029462065,3,0.264869275,1,1523
8,7.723527645,0.973429401,0.860816333,1.11637832,17,0.615513691,1,1523
8,7.748762169,1.015555556,0.947519632,0.840093167,10,0.610949399,1,1523
11,8.294569755,1.029848801,1.067721519,0.897152216,2,0.353388671,1,1524
2,7.262647418,1.017142489,0.962771203,0.959277138,19,0.392693873,1,1524
3,8.318965803,0.974486912,1.132194759,1.339948813,1,0.368735942,0,1525
1,7.558978601,0.968046521,0.998173182,1.000211706,2,0.614377802,1,1526
3,8.321376154,0.930516954,1.03221337,0.858249237,2,0.492729113,1,1526
7,8.721153615,1.029900383,0.830522245,1.064003294,1,0.501031407,0,1527
5,10,1.007625,0.953268204,0.98714653,4,0.995823533,1,1528
1,7.700400565,1.021906985,0.988499551,1.02589204,10,0.539395915,1,1529
3,9.47900297,1.001837391,1.000230044,1.009206928,5,0.429621538,1,1530
3,7.544649528,1.083027589,0.926434187,1.063142485,1,0.328128309,0,1531
12,8.513317845,0.997,1.048614187,0.929043217,2,0.590575778,1,1531
12,7.937674708,0.994744386,0.969787823,1.003192702,15,0.651912585,1,1532
2,8.199977804,1.016778523,1.00681431,0.993710692,6,0.970711058,1,1533
1,7.204552006,0.998712999,1.015101773,0.86551265,4,0.784547284,1,1533
2,7.497070766,0.995578016,1.042857143,0.804768041,24,0.675857883,1,1533
3,8.427519635,1.003029807,0.994689641,0.992938464,2,0.877508164,1,1534
3,8.06991089,1.00525457,0.990768443,1.153109294,1,0.415559692,0,1535
1,7.583483748,0.985353267,1.033145275,0.984372492,9,0.331100342,1,1536
1,7.167879445,1.011375247,0.984120521,0.956240539,5,1.098130263,1,1536
5,7.600692851,1.031192785,0.9932,0.941204203,7,0.995229158,1,1536
10,8.765949966,0.986972806,1.05424232,0.83886635,5,0.668470527,1,1536
11,9.149795084,1.007804691,1.110447761,0.794849023,4,0.370722587,1,1536
1,7.905596979,0.859200012,0.979546665,1.518814765,1,0.353733678,0,1537
3,7.192872247,1.045902714,1.072664398,0.981119244,2,0.778093599,1,1538
7,7.547680638,0.974736423,1.051086957,0.690723902,13,0.627791467,1,1538
2,7.992500949,1.016512284,1.010846294,0.906783179,36,0.626713164,1,1538
2,8.189608065,0.989855385,0.86119033,0.785636347,1,0.442722913,0,1539
4,8.183499227,1.085712302,1.024014436,0.833846978,2,0.590753577,1,1539
1,7.347105835,0.997507594,0.97623359,0.779668641,1,0.5198624,0,1539
2,7.193979669,1.022032374,0.990116801,0.757819894,2,0.576863137,1,1540
6,7.695140338,1.059115044,1.123756466,0.841313811,3,0.726615363,1,1540
3,7.635969989,1.020272761,0.970776907,0.93968254,3,0.707132443,1,1540
2,8.262643341,0.990636704,0.993637725,0.979782446,43,0.674832307,1,1541
4,8.198709972,1.0452,0.860543077,0.88869863,4,0.4153157,1,1542
5,7.887714348,1.034715026,1.306293706,0.912798875,1,0.73434872,0,1542
4,8.7928907,0.947965679,0.987636977,0.964355333,2,0.295871542,1,1542
2,7.076082314,1.188751616,0.917158616,1.249999981,1,0.37850216,0,1543
1,7.115539667,0.981750945,1.010576845,0.95721882,5,0.402511942,1,1544
1,7.649853757,0.952991934,1.010119409,1.088650581,1,0.25050963,0,1545
9,8.812255943,0.989394771,0.958764719,0.917049834,2,0.321048221,1,1546
1,7.392693086,0.962370357,0.955343483,0.997023003,1,0.568603468,0,1547
9,8.237566139,0.972384937,0.942826321,0.817423404,5,0.542451903,1,1547
2,7.312161595,0.937053511,1.014369782,0.819426974,2,0.76575396,1,1547
1,7.135455019,1.020436536,1.006856309,1.022071875,14,0.341275287,1,1547
1,7.927159649,1.005285412,1.010138249,0.934607159,14,0.79447515,1,1548
2,8.3185384,0.968503967,0.85900567,1.231788097,1,0.789550695,0,1549
8,7.401443589,1.030769231,0.74137931,0.392059564,2,1.06125659,1,1549
1,7.142469401,1.029850746,0.969325153,0.925373134,32,1.043078482,1,1549
1,8.606394015,1.037194671,0.989642624,0.933740691,2,0.281423915,1,1550
2,7.518576784,1.017802553,1.022222222,0.895484572,6,0.458402869,1,1550
5,7.449370679,0.990399721,1.020167151,0.974923327,14,0.438140107,1,1550
10,9.243235824,0.97771261,0.951428571,0.994023904,5,1.039541205,1,1551
1,7.093467331,1.003942181,1.0256917,1.140773621,18,1.07820418,1,1551
1,8.916538419,0.988277268,0.965552178,0.843031785,8,0.427503604,1,1551
1,7.376906157,0.998285714,0.996,0.82883939,4,0.596731955,1,1552
7,9.199366808,1.017188459,0.969190141,0.950812274,5,0.546863801,1,1553
3,7.384049685,0.954523696,1.006737247,0.942508268,1,0.658238738,0,1553
5,8.7775379,0.951757762,0.976052632,1.003031138,3,0.278316252,1,1553
10,8.246562133,0.999829352,1.057204924,0.730175256,1,0.826470802,0,1554
2,7.689939309,0.997757857,0.971357466,1.001533836,1,0.579382976,0,1555
12,8.475784523,,1.070789088,1.16618431,1,0.43120876,0,1555
1,7.400734964,1.037889669,0.992939106,,2,0.581564026,1,1555
15,9.015027631,1.073654389,0.737262732,1.216634404,1,0.298743714,0,1556
4,7.351640223,1.000480769,1.05924781,0.739381003,1,0.781042757,0,1556
3,8.251565646,0.9971537,1.01635514,0.809226333,2,0.894716781,1,1556
3,8.133304188,0.994902294,0.962343096,0.93362069,6,0.41757706,1,1556
2,9.817193879,0.998009759,0.998486225,0.916378834,2,0.303327664,1,1557
1,7.695723176,1.007122534,0.931849757,1.186483081,1,0.433721201,0,1558
2,7.857179931,1.191991779,1.205513767,1.877005338,1,0.423325865,0,1558
1,7.081289625,1.011919441,0.993429158,1.015188834,6,0.401766559,1,1559
1,7.085601628,0.996520784,1.009774436,0.832144198,7,0.394944583,1,1559
1,9.231392119,0.978330419,1.033036354,1.139781021,3,0.489891885,1,1560
8,7.49878633,1.017099112,0.773667035,1.124182936,4,0.606812538,1,1560
5,8.040188268,0.948673623,0.922595297,1.631884036,4,0.552504761,1,1560
4,8.608014556,0.982968443,1.253801173,1.435866246,3,0.957930354,1,1560
1,7.619821087,1.07181357,1.012889813,0.774375743,2,0.388471798,1,1561
3,7.846109299,1.077029299,0.909710755,0.989707216,5,0.640546891,1,1561
2,7.893868036,1.015483871,0.999350649,0.962398703,4,0.502816899,1,1562
1,7.99502126,1.009243642,0.995034832,1.039999956,2,0.512025139,1,1563
1,7.18638614,1.017236807,0.948016753,0.99122147,1,0.462092078,0,1563
1,7.735077649,1.012561442,0.934279706,0.977741598,1,1.037852151,0,1564
1,7.012413153,0.988741921,0.96975558,1.058468845,1,0.407491027,0,1565
2,7.991003101,1.044376086,0.983013914,1.142081705,3,0.522889721,1,1565
3,10,0.992503221,1.009866405,0.957917174,8,0.220163945,1,1565
4,7.793468424,1.054667673,0.950954211,1.168996016,3,0.56463644,1,1565
6,8.149898564,0.9987061,1.004645113,0.979088872,25,0.42915234,1,1566
2,7.644428664,1.003595474,0.968510897,1.158296608,1,0.484665134,0,1567
4,7.928146243,1.125430238,0.890596079,1.233992942,1,0.366351462,0,1567
1,8.460486038,0.967079238,0.995750985,0.957762802,2,0.676761114,1,1568
1,8.697866287,0.937263794,0.98605732,1.06268751,1,0.772735759,0,1569
1,9.139834471,0.957325975,0.973131917,0.957627171,7,0.273316504,1,1570
2,8.896178544,1.01970095,0.806868685,1.08212732,1,0.746243767,0,1570
7,8.039886578,0.939163222,1.051315288,0.951539889,2,0.62230867,1,1570
1,7.325097324,0.992076967,0.957749096,1.02300803,42,0.817317777,1,1570
11,8.236224532,1.014652118,0.859307387,0.945628974,1,0.523957163,0,1571
1,7.495575584,0.870000022,0.900856801,1.022863968,1,0.515365774,0,1571
1,8.541560159,0.978787874,0.989950492,0.899272607,2,0.677485488,1,1572
1,7.032831142,1.00403497,1.022742936,0.910175439,5,0.715256463,1,1572
2,8.153667913,0.98796734,1.006084311,0.911854103,9,0.43815276,1,1572
1,7.586032671,0.976441414,1.011428571,1.024092616,23,0.905707444,1,1573
5,8.367201209,1.014141414,1.054968288,0.894736842,5,0.593777842,1,1574
1,7.481281419,1,1.003937008,0.852099237,24,0.384926102,1,1574
1,7.318926876,0.977508686,1.002913708,0.920203744,2,0.649006464,1,1575
1,7.882998065,1.015891033,1.004027618,0.88115942,2,0.546751071,1,1575
1,8.039278583,1.02425829,1.001814882,0.998185118,12,0.699912892,1,1576
10,8.369114159,0.959908319,0.738753363,1.028270416,1,0.525464388,0,1577
7,7.605684119,0.870491314,0.810234676,1.175974982,1,0.997645431,0,1578
11,8.16494981,1.048291029,1.398332743,1.724420397,2,0.394787832,1,1578
2,7.806334065,0.996961765,0.920051524,0.833713189,2,0.332917284,1,1578
8,8.229210286,1.044613447,0.991638955,1.021552968,8,0.345197077,1,1578
5,7.706393806,1.018418283,1.070214633,0.953772218,16,0.37459924,1,1578
3,9.514003588,1.013260211,1.002441077,0.912122994,7,0.398424092,1,1579
13,9.402661696,0.911652976,0.701828345,1.111214492,1,0.744730963,0,1580
2,9.255845774,1.013593978,1.082845397,1.090703518,1,0.566953161,0,1580
4,7.687406135,0.949258392,1.118673647,1.102787456,1,0.480170296,0,1581
1,7.221526463,1.080728104,0.991086645,1.110556194,1,0.597917354,0,1582
3,8.47349972,1.045693501,0.879899087,1.167813327,4,0.400641192,1,1582
16,8.039135889,1.013907111,1.136644563,0.825373548,7,0.403435413,1,1582
1,8.468353236,1.033866914,1.004443283,0.968108744,56,0.723335552,1,1582
3,8.773693911,1.048337638,1.017837563,1.102698814,2,0.318162297,1,1583
3,7.916824599,0.985845588,0.993974804,0.858433735,1,0.473305382,0,1583
3,7.773786917,1.002495544,1.00568012,0.946666667,23,0.986469863,1,1584
1,7.251254777,1.007115279,1.000859845,0.955310505,38,0.754060503,1,1584
1,7.009874433,1.054054054,1.00536193,0.934165721,1,0.442878896,0,1585
1,7.362454754,0.993025751,0.972767419,0.708689459,2,0.445033776,1,1585
10,8.383796921,1.000371333,1.010955799,0.976572882,25,1.078574822,1,1586
2,7.759972815,1.044223131,1.044964369,0.99810981,2,0.47839934,1,1587
1,7.345229682,1.055323416,1.004020216,0.85305191,2,0.612032951,1,1587
2,8.029941717,1.015581938,1.005016993,1.051097653,11,0.415065801,1,1587
7,8.694206405,0.974159402,0.913934426,0.925346446,5,0.510883306,1,1588
1,7.142389921,0.964626825,1.010548477,0.877153335,3,0.900829019,1,1589
1,7.057119568,0.912683394,1.001265879,0.931142199,1,0.685915672,0,1589
7,8.509857728,1.133353845,0.511622455,1.092985332,1,0.915630728,0,1589
1,7.27279736,1.073741472,0.937361363,1.628355768,1,1.103802078,0,1589
1,7.188881484,1.002290201,1.023857358,0.848747749,4,0.650520713,1,1589
2,8.62580814,0.996589001,0.77757206,1.562658001,1,0.69101248,0,1590
2,7.035309466,1.006247397,0.960302072,1.016296306,1,0.296552187,0,1590
2,8.175199529,1.026082131,1.049457785,0.943381552,5,0.305924012,1,1591
2,7.355574754,0.979452055,1.021776594,0.888230769,35,0.914658203,1,1591
8,8.282892592,1.045495904,0.841977982,1.026351158,1,0.614081878,0,1592
4,7.31935536,0.988421053,1.032417582,0.796261159,3,0.601425797,1,1593
10,8.464285438,1,0.920127796,1.001835825,3,0.983747505,1,1593
1,7.76622302,1.069326935,0.958460581,1.096173768,3,0.298578019,1,1594
10,8.294804891,0.94089647,0.935162563,1.066346169,5,1.066976977,1,1594
2,8.281983434,1.02515625,1.01903141,0.842712615,4,0.40448735,1,1594
1,9.736821529,1.001368363,0.973481726,0.898179366,4,0.369534492,1,1594
1,7.313248234,1.056079649,1.051381231,1.046030584,2,0.432205752,1,1595
3,8.350121902,0.986527905,0.979889788,1.060330981,1,0.311800004,0,1596
2,7.438217101,0.954136984,1.106425088,1.026979203,2,0.42770011,1,1596
4,8.270372249,0.985917603,0.998207618,1.006316739,5,0.380424864,1,1596
2,8.243525565,1.03294249,1.034444444,0.890477738,4,0.439730898,1,1597
11,8.079044839,0.968497787,0.985709366,1.015919564,2,0.617813312,1,1597
10,8.339885531,1.009708738,1.060952381,1.079828326,5,0.786361442,1,1597
10,8.042177423,1.009197652,0.971455756,0.928748806,8,0.813320774,1,1598
11,9.671138987,1.006566946,0.984057971,0.929275463,29,0.967817394,1,1598
1,7.116209618,1.068903973,0.925694464,1.253699133,1,0.604698821,0,1599
3,8.102209916,0.977174901,0.962468739,1.054568568,1,0.248678272,0,1599
10,8.319969355,0.936100132,1.0365625,0.771202532,1,0.406723589,0,1599
1,7.018222326,0.97,0.982432124,0.852741278,8,0.828215011,1,1600
2,7.474292545,1.003230438,0.949795859,1.046645901,8,0.602446823,1,1601
6,7.455812805,0.967495987,1.018625828,0.955730244,2,1.00449605,1,1601
1,7.809894188,0.992165106,0.938200217,0.998509132,8,0.314897469,1,1601
1,7.150002317,0.991926606,0.995390071,0.994356659,3,0.583732473,1,1601
1,7.180365415,0.960076454,1.024679171,0.965986357,2,0.454264604,1,1602
5,7.862952021,1.036677781,1.048392132,0.880246914,2,0.589640151,1,1602
3,8.576923612,0.999434549,1.019707375,1.034334764,2,0.33012845,1,1602
2,7.275253598,1.037178996,1.044810863,0.94398791,2,0.634512207,1,1603
10,9.539671011,0.979192166,1.065000277,0.96082779,5,0.954014148,1,1603
1,8.243584144,0.997920998,1.036013625,1.099384852,8,0.781171692,1,1603
1,7.095705013,1.07410497,0.937153917,1.187813176,3,0.427416431,1,1604
3,7.933906947,1.001652495,0.970850925,0.955850379,1,0.498338468,0,1604
4,9.340791054,1.000812914,1.065520678,0.963672544,3,0.249173934,1,1604
5,7.817464935,0.989683125,1.068164011,1.096267696,5,1.005636376,1,1604
1,8.232269365,0.946630472,0.997731346,1.091108188,2,1.046516785,1,1605
1,7.52540503,1.018407907,1.072507481,1.101744208,1,0.404057622,0,1605
8,7.352079154,0.996998526,0.987605355,0.988690155,2,0.375035908,1,1605
10,9.507804754,1.023488256,0.880649408,0.940778342,7,0.998984004,1,1605
6,8.283255186,0.993479175,1.023427332,0.854663774,54,0.50142297,1,1606
2,7.440701836,0.88864484,1.10608963,0.889116591,3,0.711586298,1,1607
1,7.246116768,0.958909675,1.002162921,0.787210016,63,0.5377729,1,1607
8,8.736456246,0.943670485,1.009987506,1.246889348,2,0.287602657,1,1608
